question_id,question,answer,ideal_score,tfidf_cosine_score,tfidf_score_100,tfidf_2_3_ngram_score,bm25_score,wmd_score,nli_entailment_score,nli_contradiction_score,sbert_score,nli_score
Q6,"Database normalization is a technique of organizing data in a database to minimize redundancy and dependency. Explain simply the first, second, and third normal forms. Also, discuss the disadvantages of excessive normalization and explain situations where denormalization may be a better design choice.","Normalization is used to organize data properly in databases. First, second, and third normal forms remove different types of dependencies. Over-normalization can make queries slower. Denormalization can improve performance in some cases.",67,0.114460922,11.4460922,0.698261385,96.8532094,53.72958498,51.48826241493225,0.00294105757348,91.39527678489685,51.48532135735877
Q6,"Database normalization is a technique of organizing data in a database to minimize redundancy and dependency. Explain simply the first, second, and third normal forms. Also, discuss the disadvantages of excessive normalization and explain situations where denormalization may be a better design choice.","Database normalization helps reduce duplicate data. There are different normal forms like first, second, and third. Too much normalization can be bad for performance. Sometimes denormalization is better.",56,0.107977981,10.79779811,0.811546868,99.07363534,51.94711409,0.9147845208644868,0.0053250190831022,83.41747522354126,0.9094595017813846
Q6,"Database normalization is a technique of organizing data in a database to minimize redundancy and dependency. Explain simply the first, second, and third normal forms. Also, discuss the disadvantages of excessive normalization and explain situations where denormalization may be a better design choice.",Normalization is a way to design databases. It reduces duplication. There are multiple normal forms. Denormalization can help performance.,44,0.070419807,7.041980748,0.0,99.3224079,50.1050495,0.9309083223342896,0.0154673020006157,91.53363704681396,0.9154410203336738
Q6,"Database normalization is a technique of organizing data in a database to minimize redundancy and dependency. Explain simply the first, second, and third normal forms. Also, discuss the disadvantages of excessive normalization and explain situations where denormalization may be a better design choice.",Normalization is used in databases to organize data. There are normal forms.,35,0.083957002,8.395700182,0.0,99.45092826,49.57802634,0.1820745063014328,0.0120655487990006,84.69783663749695,0.1700089575024322
Q6,"Database normalization is a technique of organizing data in a database to minimize redundancy and dependency. Explain simply the first, second, and third normal forms. Also, discuss the disadvantages of excessive normalization and explain situations where denormalization may be a better design choice.",Normalization means structuring data in databases.,24,0.041576659,4.157665942,0.0,99.89443467,46.79854531,0.2784812822937965,0.0150757681694813,81.47180676460266,0.2634055141243152
Q6,"Database normalization is a technique of organizing data in a database to minimize redundancy and dependency. Explain simply the first, second, and third normal forms. Also, discuss the disadvantages of excessive normalization and explain situations where denormalization may be a better design choice.",Normalization is related to databases.,13,0.03690556,3.690556,0.0,99.84652696,46.1672694,0.2171709900721907,0.0110861765278968,79.86037731170654,0.2060848135442939
Q6,"Database normalization is a technique of organizing data in a database to minimize redundancy and dependency. Explain simply the first, second, and third normal forms. Also, discuss the disadvantages of excessive normalization and explain situations where denormalization may be a better design choice.",I don't know database normalization.,0,0.066895539,6.689553948,2.041156265,99.99674268,44.99654727,11.261945962905884,88.73588442802429,65.99045991897583,0.0
Q7,"Machine Learning is a subfield of Artificial Intelligence that learns from data. Explain how Machine Learning differs from traditional rule-based programming. Differentiate between supervised, unsupervised, and reinforcement learning. Give one real-world example for each, and finally discuss the key limitations or challenges of Machine Learning systems.","Machine Learning is a field of Artificial Intelligence where systems learn patterns from data and improve performance without being explicitly programmed with fixed rules. Unlike rule-based programming, where logic is manually defined by developers, Machine Learning models learn rules automatically from examples. In supervised learning, models are trained using labeled data, such as email spam detection where emails are marked as spam or not spam. Unsupervised learning works with unlabeled data and is used in applications like customer segmentation. Reinforcement learning involves an agent learning through rewards and penalties, such as training an AI to play games. Key limitations of Machine Learning include dependence on large amounts of quality data, risk of bias, lack of interpretability, and difficulty in generalizing to unseen scenarios.",96,0.463086694,46.30866939,18.47843811,69.17440722,63.62062863,8.38426724076271,0.0056881639466155,90.30334949493408,8.378579076816095
Q7,"Machine Learning is a subfield of Artificial Intelligence that learns from data. Explain how Machine Learning differs from traditional rule-based programming. Differentiate between supervised, unsupervised, and reinforcement learning. Give one real-world example for each, and finally discuss the key limitations or challenges of Machine Learning systems.","Machine Learning allows computers to learn from data instead of following manually written rules. Supervised learning uses labeled data like predicting house prices, unsupervised learning finds patterns such as clustering users, and reinforcement learning learns through feedback, such as robots learning to walk. Challenges of Machine Learning include data bias, high computational cost, and limited explainability.",88,0.382191099,38.21910991,12.54026691,84.69887585,62.8655933,99.91362690925598,0.0078687400673516,79.3846607208252,99.90575816918863
Q7,"Machine Learning is a subfield of Artificial Intelligence that learns from data. Explain how Machine Learning differs from traditional rule-based programming. Differentiate between supervised, unsupervised, and reinforcement learning. Give one real-world example for each, and finally discuss the key limitations or challenges of Machine Learning systems.","Machine Learning is different from rule-based systems because it learns from data. Supervised learning uses labeled data, unsupervised learning uses unlabeled data, and reinforcement learning learns by trial and error. Examples include spam filtering, grouping similar items, and game-playing agents. Machine Learning systems require a lot of data and computing power.",74,0.369814296,36.98142964,9.403435082,92.76901247,58.0720178,99.90845918655396,0.0035674926039064,76.88331604003906,99.90489169395005
Q7,"Machine Learning is a subfield of Artificial Intelligence that learns from data. Explain how Machine Learning differs from traditional rule-based programming. Differentiate between supervised, unsupervised, and reinforcement learning. Give one real-world example for each, and finally discuss the key limitations or challenges of Machine Learning systems.","Machine Learning learns from data, while rule-based programming follows fixed rules. Supervised, unsupervised, and reinforcement learning are different types. Examples include prediction, clustering, and training agents. Machine Learning has limitations like needing data",65,0.276763161,27.67631606,4.419460961,97.54240385,54.87151406,96.66069746017456,0.0076008604082744,68.13409328460693,96.65309659976629
Q7,"Machine Learning is a subfield of Artificial Intelligence that learns from data. Explain how Machine Learning differs from traditional rule-based programming. Differentiate between supervised, unsupervised, and reinforcement learning. Give one real-world example for each, and finally discuss the key limitations or challenges of Machine Learning systems.",Machine Learning is about learning from data. There are different types such as supervised and unsupervised learning. It is used in many applications. It also has some limitations.,57,0.23247641,23.24764097,2.334245576,98.36163234,53.05664428,99.84425902366638,0.0015724692275398,59.9658727645874,99.84268655443884
Q7,"Machine Learning is a subfield of Artificial Intelligence that learns from data. Explain how Machine Learning differs from traditional rule-based programming. Differentiate between supervised, unsupervised, and reinforcement learning. Give one real-world example for each, and finally discuss the key limitations or challenges of Machine Learning systems.",Machine Learning uses data to learn patterns. It is different from traditional programming. There are types of Machine Learning.,46,0.24201211,24.20121103,4.677881051,98.92405191,51.1464261,0.2851789584383368,0.0030478367989417,57.91676640510559,0.2821311216393951
Q7,"Machine Learning is a subfield of Artificial Intelligence that learns from data. Explain how Machine Learning differs from traditional rule-based programming. Differentiate between supervised, unsupervised, and reinforcement learning. Give one real-world example for each, and finally discuss the key limitations or challenges of Machine Learning systems.",Machine Learning is part of AI. It uses data.,34,0.229506629,22.95066286,2.041570772,99.65107489,49.77051435,97.24286198616028,0.0035022883821511,61.290913820266724,97.23935969777813
Q7,"Machine Learning is a subfield of Artificial Intelligence that learns from data. Explain how Machine Learning differs from traditional rule-based programming. Differentiate between supervised, unsupervised, and reinforcement learning. Give one real-world example for each, and finally discuss the key limitations or challenges of Machine Learning systems.",Machine Learning is related to Artificial Intelligence.,25,0.101075269,10.10752692,2.041570772,99.83436553,46.82821613,99.44952130317688,0.4482054151594639,53.15360426902771,99.00131588801742
Q7,"Machine Learning is a subfield of Artificial Intelligence that learns from data. Explain how Machine Learning differs from traditional rule-based programming. Differentiate between supervised, unsupervised, and reinforcement learning. Give one real-world example for each, and finally discuss the key limitations or challenges of Machine Learning systems.",Machine Learning is about machines learning.,13,0.187991705,18.79917046,2.45313959,99.93571206,46.51774773,99.09656047821044,0.0260669650742784,55.18227219581604,99.07049351313616
Q7,"Machine Learning is a subfield of Artificial Intelligence that learns from data. Explain how Machine Learning differs from traditional rule-based programming. Differentiate between supervised, unsupervised, and reinforcement learning. Give one real-world example for each, and finally discuss the key limitations or challenges of Machine Learning systems.",I don't know Machine Learning.,0,0.117977057,11.79770569,2.45313959,99.99579673,45.88144755,0.1443406566977501,99.85455274581908,52.519774436950684,0.0
Q8,"Define Artificial Intelligence and explain its relationship with Machine Learning. Clarify if all AI systems use Machine Learning and where deep learning is located within this relationship. Besides that, give an example of an AI system that does not rely on Machine Learning and explain how it works.","Artificial Intelligence (AI) is a field of computer science focused on creating systems that can perform tasks requiring human-like intelligence, such as reasoning, problem-solving, and decision-making. Machine Learning is a subset of AI that enables systems to learn patterns from data rather than relying on explicitly programmed rules. Not all AI systems use Machine Learning; traditional AI systems often rely on rule-based logic and predefined conditions. Deep learning is a further subset of Machine Learning that uses neural networks with multiple layers to model complex patterns. An example of a non-ML AI system is a rule-based expert system used in early medical diagnosis software, where decisions are made using predefined if-then rules created by domain experts.",95,0.578497688,57.84976882,29.27776343,61.43476358,69.87761438,96.03649377822876,0.0210750891710631,91.5470838546753,96.0154186890577
Q8,"Define Artificial Intelligence and explain its relationship with Machine Learning. Clarify if all AI systems use Machine Learning and where deep learning is located within this relationship. Besides that, give an example of an AI system that does not rely on Machine Learning and explain how it works.","Artificial Intelligence refers to machines that can simulate intelligent behavior. Machine Learning is a part of AI that allows systems to learn from data. Not every AI system depends on Machine Learning, as some systems work purely on rules. Deep learning is a type of Machine Learning that uses neural networks. A chess program based on fixed rules and heuristics is an example of AI without Machine Learning.",87,0.423377361,42.3377361,15.01056724,76.98243754,65.46948734,99.83561635017396,0.0186776640475727,89.8203194141388,99.81693868612639
Q8,"Define Artificial Intelligence and explain its relationship with Machine Learning. Clarify if all AI systems use Machine Learning and where deep learning is located within this relationship. Besides that, give an example of an AI system that does not rely on Machine Learning and explain how it works.","AI is the concept of making machines intelligent, while Machine Learning allows machines to learn from data. Machine Learning is a subset of AI, and deep learning is a subset of Machine Learning. Some AI systems do not use Machine Learning and instead rely on hard-coded rules, such as basic game-playing programs.",75,0.411952895,41.19528946,19.85992,84.09584473,60.95413817,84.17050242424011,0.0446402642410248,84.9968671798706,84.12586215999909
Q8,"Define Artificial Intelligence and explain its relationship with Machine Learning. Clarify if all AI systems use Machine Learning and where deep learning is located within this relationship. Besides that, give an example of an AI system that does not rely on Machine Learning and explain how it works.",Artificial Intelligence is about making computers smart. Machine Learning is part of AI and uses data to learn. Deep learning comes under Machine Learning. Some AI systems work without Machine Learning using rules.,66,0.367865514,36.78655137,8.477812593,95.34585543,57.87037092,0.8457491174340248,0.0775577325839549,89.80134725570679,0.7681913848500699
Q8,"Define Artificial Intelligence and explain its relationship with Machine Learning. Clarify if all AI systems use Machine Learning and where deep learning is located within this relationship. Besides that, give an example of an AI system that does not rely on Machine Learning and explain how it works.",AI means computers doing intelligent tasks. Machine Learning helps computers learn. Deep learning is related to Machine Learning. Some AI systems work using rules instead of learning.,54,0.278141798,27.81417982,5.967444313,97.47001894,54.69786739,0.4275689832866192,0.0337721576215699,84.08531546592712,0.3937968256650493
Q8,"Define Artificial Intelligence and explain its relationship with Machine Learning. Clarify if all AI systems use Machine Learning and where deep learning is located within this relationship. Besides that, give an example of an AI system that does not rely on Machine Learning and explain how it works.",Artificial Intelligence is used to make machines intelligent. Machine Learning is connected to AI. Deep learning is part of Machine Learning. Some AI systems do not learn.,43,0.356737744,35.67377444,9.013841016,95.46038218,56.57632197,7.133752107620239,1.777358166873455,78.86798977851868,5.356393940746784
Q8,"Define Artificial Intelligence and explain its relationship with Machine Learning. Clarify if all AI systems use Machine Learning and where deep learning is located within this relationship. Besides that, give an example of an AI system that does not rely on Machine Learning and explain how it works.",AI and Machine Learning are related fields. AI is bigger than Machine Learning. Deep learning is also related.,36,0.265398308,26.53983081,7.116164568,98.76432131,51.13093044,99.7984528541565,0.0526578107383102,66.66604280471802,99.74579504341818
Q8,"Define Artificial Intelligence and explain its relationship with Machine Learning. Clarify if all AI systems use Machine Learning and where deep learning is located within this relationship. Besides that, give an example of an AI system that does not rely on Machine Learning and explain how it works.",AI is about machines acting smart. Machine Learning is part of it.,22,0.18800989,18.80098901,4.952456364,99.2824819,51.09521441,0.6536411587148905,0.0098126256489194,72.38233685493469,0.6438285330659711
Q8,"Define Artificial Intelligence and explain its relationship with Machine Learning. Clarify if all AI systems use Machine Learning and where deep learning is located within this relationship. Besides that, give an example of an AI system that does not rely on Machine Learning and explain how it works.",Artificial Intelligence is when computers try to think like humans. Machine Learning is related to it.,17,0.164702659,16.47026594,4.823595476,99.08521797,52.04228718,1.8867773935198784,0.036734392051585,73.69931936264038,1.8500430014682934
Q8,"Define Artificial Intelligence and explain its relationship with Machine Learning. Clarify if all AI systems use Machine Learning and where deep learning is located within this relationship. Besides that, give an example of an AI system that does not rely on Machine Learning and explain how it works.",Artificial Intelligence is used to make machines intelligent.,4,0.067997169,6.799716887,1.622095283,99.59684132,48.70725043,0.522552290931344,0.039001417462714,70.02245783805847,0.48355087346863
Q9,"What happens when a user types a URL into a web browser and presses Enter? Describe the role of DNS in this process, explain how TCP/IP is used to establish communication between the client and server, and discuss where and how HTTPS encryption is applied during this interaction.","When a user types a URL into a browser and presses Enter, the browser first checks if the domain name is already cached. If not, it sends a DNS request to resolve the domain name into an IP address. Once the IP address is obtained, the browser establishes a connection with the server using the TCP/IP protocol through a three-way handshake. After the connection is established, an HTTPS request is sent, during which TLS encryption is negotiated to secure the communication. The server then processes the request and sends back an encrypted response, which the browser decrypts and renders as a web page. HTTPS ensures data confidentiality and integrity throughout this exchange.",97,0.412196597,41.21965965,11.16384298,59.54083662,68.36120441,99.10837411880492,0.0051066213927697,94.30161714553833,99.10326749741215
Q9,"What happens when a user types a URL into a web browser and presses Enter? Describe the role of DNS in this process, explain how TCP/IP is used to establish communication between the client and server, and discuss where and how HTTPS encryption is applied during this interaction.","After entering a URL, the browser uses DNS to find the server's IP address. It then creates a connection with the server using TCP/IP. If the site uses HTTPS, encryption is applied to secure the data being transferred. Finally, the server sends the webpage back to the browser, which displays it to the user.",88,0.271098773,27.1098773,5.918902067,90.43184208,66.46610482,0.5809471011161804,0.0089505985670257,85.79815626144409,0.5719965025491547
Q9,"What happens when a user types a URL into a web browser and presses Enter? Describe the role of DNS in this process, explain how TCP/IP is used to establish communication between the client and server, and discuss where and how HTTPS encryption is applied during this interaction.","When a URL is entered, the browser contacts DNS to get the IP address of the website. Then it connects to the server using TCP/IP. HTTPS is used to encrypt the data so that communication is secure. The webpage is then loaded in the browser.",74,0.281303709,28.13037094,4.855486946,93.61098039,65.02658682,0.4945605993270874,0.0106710744148585,89.3062949180603,0.4838895249122289
Q9,"What happens when a user types a URL into a web browser and presses Enter? Describe the role of DNS in this process, explain how TCP/IP is used to establish communication between the client and server, and discuss where and how HTTPS encryption is applied during this interaction.",Typing a URL causes the browser to find the website's address using DNS. The browser then connects to the server using network protocols. HTTPS provides security during data transfer.,67,0.211929576,21.19295762,4.181124048,96.38733989,59.25473347,0.3571887733414769,0.0047718931455165,81.34931325912476,0.3524168801959604
Q9,"What happens when a user types a URL into a web browser and presses Enter? Describe the role of DNS in this process, explain how TCP/IP is used to establish communication between the client and server, and discuss where and how HTTPS encryption is applied during this interaction.","When a URL is typed, the browser contacts DNS and connects to the server. HTTPS helps protect the data sent between the browser and server.",56,0.168365943,16.83659426,0.0,97.43972548,58.19647229,0.3375873435288667,0.0035446020774543,85.10661125183105,0.33404274145141244
Q9,"What happens when a user types a URL into a web browser and presses Enter? Describe the role of DNS in this process, explain how TCP/IP is used to establish communication between the client and server, and discuss where and how HTTPS encryption is applied during this interaction.",The browser uses DNS to find the website and then connects to it. HTTPS makes the connection secure.,44,0.116546317,11.6546317,0.0,98.39567286,57.36427585,0.3180213738232851,0.006704157567583,75.90269446372986,0.3113172162557021
Q9,"What happens when a user types a URL into a web browser and presses Enter? Describe the role of DNS in this process, explain how TCP/IP is used to establish communication between the client and server, and discuss where and how HTTPS encryption is applied during this interaction.",The browser opens the website by connecting to the server. DNS is involved.,33,0.09759853,9.759852991,0.0,99.36948762,54.41978549,1.203704345971346,0.0173976644873619,58.0249547958374,1.186306681483984
Q9,"What happens when a user types a URL into a web browser and presses Enter? Describe the role of DNS in this process, explain how TCP/IP is used to establish communication between the client and server, and discuss where and how HTTPS encryption is applied during this interaction.","When a URL is typed, the browser tries to open the website. DNS helps find it, and HTTPS is related to security.",24,0.088860587,8.886058681,0.0,98.14398188,55.16878084,1.851910911500454,0.0097486568847671,76.94113254547119,1.8421622546156868
Q9,"What happens when a user types a URL into a web browser and presses Enter? Describe the role of DNS in this process, explain how TCP/IP is used to establish communication between the client and server, and discuss where and how HTTPS encryption is applied during this interaction.",The browser loads the website from the internet using the URL.,13,0.107363352,10.73633524,0.0,99.42377433,52.95523245,83.17745923995972,0.1513663446530699,55.38654923439026,83.02609289530665
Q9,"What happens when a user types a URL into a web browser and presses Enter? Describe the role of DNS in this process, explain how TCP/IP is used to establish communication between the client and server, and discuss where and how HTTPS encryption is applied during this interaction.",The URL helps the browser find a website and show it.,3,0.089019657,8.901965747,0.0,99.39761984,52.57760788,3.5376694053411484,0.0159356583026237,48.03416728973389,3.5217337470385246
Q10,"Software Development Lifecycle (SDLC) is a systematic process used by development teams to produce high-quality software in a cost-effective and timely manner. Explain the main phases of the SDLC, compare the traditional waterfall and agile development models, and discuss reasons for choosing one model over the other.","The Software Development Lifecycle is a structured approach used to plan, build, test, deploy, and maintain software systems. The main phases typically include requirement analysis, system design, implementation, testing, deployment, and maintenance. The waterfall model follows these phases sequentially, where each phase must be completed before moving to the next, making it suitable for projects with well-defined and stable requirements. Agile development, on the other hand, is iterative and incremental, focusing on continuous feedback, frequent releases, and close collaboration with stakeholders. Agile is preferred when requirements are likely to change, such as in product-based or startup environments, while waterfall is often chosen for regulated or contract-based projects where changes are costly.",98,0.434147599,43.41475988,22.43963739,74.67885714,65.36374746,80.3952693939209,0.0025351320800837,96.32683992385864,80.39273426184081
Q10,"Software Development Lifecycle (SDLC) is a systematic process used by development teams to produce high-quality software in a cost-effective and timely manner. Explain the main phases of the SDLC, compare the traditional waterfall and agile development models, and discuss reasons for choosing one model over the other.","SDLC defines the steps involved in building software, starting from gathering requirements to maintaining the final product. Waterfall is a linear model where progress flows in one direction, while agile breaks development into small iterations with regular feedback. Waterfall works well when requirements are fixed, whereas agile is better suited for dynamic projects that need flexibility and faster delivery.",87,0.129868984,12.98689843,0.670996198,95.82270842,57.8607595,1.0029482655227184,0.0041848627006402,74.62633848190308,0.9987634028220782
Q10,"Software Development Lifecycle (SDLC) is a systematic process used by development teams to produce high-quality software in a cost-effective and timely manner. Explain the main phases of the SDLC, compare the traditional waterfall and agile development models, and discuss reasons for choosing one model over the other.","The Software Development Lifecycle consists of phases like planning, design, development, testing, and deployment. The waterfall model completes these phases one by one, while agile allows repeating phases in short cycles. Agile is useful when changes are expected, and waterfall is better when requirements are clear from the beginning.",76,0.2043621,20.43621002,3.918212117,92.53770636,59.44718385,1.2826249934732914,0.0151014246512204,89.61086869239807,1.267523568822071
Q10,"Software Development Lifecycle (SDLC) is a systematic process used by development teams to produce high-quality software in a cost-effective and timely manner. Explain the main phases of the SDLC, compare the traditional waterfall and agile development models, and discuss reasons for choosing one model over the other.","SDLC is a process for developing software. It includes stages such as design, development, and testing. Waterfall is a step-by-step model, and agile is iterative. Agile allows changes, while waterfall does not.",64,0.160376006,16.03760057,0.0,97.06951554,56.74936003,0.3029697341844439,0.0305421504890546,72.06730842590332,0.2724275836953893
Q10,"Software Development Lifecycle (SDLC) is a systematic process used by development teams to produce high-quality software in a cost-effective and timely manner. Explain the main phases of the SDLC, compare the traditional waterfall and agile development models, and discuss reasons for choosing one model over the other.","SDLC is used to develop software properly. It has multiple phases. Waterfall and agile are two models. Agile is flexible, and waterfall is structured.",55,0.121937317,12.19373174,0.0,98.61067948,52.69886733,0.9385569021105766,0.0308551301714032,69.0177321434021,0.9077017719391735
Q10,"Software Development Lifecycle (SDLC) is a systematic process used by development teams to produce high-quality software in a cost-effective and timely manner. Explain the main phases of the SDLC, compare the traditional waterfall and agile development models, and discuss reasons for choosing one model over the other.",SDLC is a method used in software development. Waterfall and agile are development models. Agile is faster.,43,0.16890112,16.890112,2.700977356,98.34312653,52.36467417,99.62750673294067,0.0654253817629069,67.00401902198792,99.56208135117777
Q10,"Software Development Lifecycle (SDLC) is a systematic process used by development teams to produce high-quality software in a cost-effective and timely manner. Explain the main phases of the SDLC, compare the traditional waterfall and agile development models, and discuss reasons for choosing one model over the other.",SDLC is related to software development. Waterfall and agile are methods.,36,0.139453164,13.94531636,1.762722803,99.25535766,51.53414395,0.4790468607097864,0.0254272861639037,65.60989618301392,0.4536195745458827
Q10,"Software Development Lifecycle (SDLC) is a systematic process used by development teams to produce high-quality software in a cost-effective and timely manner. Explain the main phases of the SDLC, compare the traditional waterfall and agile development models, and discuss reasons for choosing one model over the other.",SDLC is about developing software in steps. Agile and waterfall are types of development models.,23,0.101843713,10.18437126,0.0,99.01691507,52.22679972,0.4309921991080045,0.0549580436199903,69.15860772132874,0.3760341554880142
Q10,"Software Development Lifecycle (SDLC) is a systematic process used by development teams to produce high-quality software in a cost-effective and timely manner. Explain the main phases of the SDLC, compare the traditional waterfall and agile development models, and discuss reasons for choosing one model over the other.",SDLC is a process for making software.,12,0.044522751,4.45227514,0.0,99.72820065,48.22794217,89.66597318649292,0.8003903552889824,40.38788676261902,88.86558283120394
Q10,"Software Development Lifecycle (SDLC) is a systematic process used by development teams to produce high-quality software in a cost-effective and timely manner. Explain the main phases of the SDLC, compare the traditional waterfall and agile development models, and discuss reasons for choosing one model over the other.",SDLC is used in software projects.,2,0.044522751,4.45227514,0.0,99.92426434,48.22991516,96.58010601997375,1.0432654991745949,38.921919465065,95.53684052079916
